mfcc_0_mean,mfcc_0_std,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mel_spec_mean,mel_spec_std,mel_spec_max,mel_spec_min,spectral_contrast_mean,spectral_contrast_std,spectral_centroid_mean,spectral_centroid_std,spectral_rolloff_mean,spectral_rolloff_std,zcr_mean,zcr_std,energy,energy_normalized,rms_energy,chroma_mean,chroma_std,onset_mean,onset_std,onset_max,label,filename
-331.84875,193.55167,64.41196,51.28637,-20.29314,33.656326,12.076142,28.032755,-5.460027,18.256779,-7.5850835,13.444831,-11.262717,19.535025,-23.265987,16.715202,-11.388554,11.8191,-8.40058,12.810195,-20.014297,14.533854,-9.385479,10.44148,-15.108184,15.583935,-51.827152,20.493309,0.0,-80.0,20.563906281945822,7.319563356418296,1696.0222256475686,1064.299379970137,3229.629088785047,1939.8455560917293,0.13863993136682243,0.10270317514063095,94.98956,0.0017442399,0.0417641,0.35074252,0.3162367,1.7117039,2.111453,13.147804,1,phishing_35_time_stretch_fast.wav
-341.88016,168.276,47.459873,52.0141,-9.334891,38.908955,21.129053,30.301292,-2.7327259,21.586151,-6.160383,16.571596,-11.997361,15.176901,-19.293552,19.696997,-13.163286,14.060143,-11.586387,12.986765,-16.28862,12.866779,-7.7374377,11.282964,-14.382857,14.932801,-56.11569,18.46261,0.0,-80.0,21.506180884257265,7.336580108084875,2058.186613655799,1272.963215298921,3782.417385057471,2109.831659341943,0.17602819683908047,0.14427213576466483,258.21735,0.0019335172,0.043971777,0.34074026,0.33292153,1.6400105,2.1062508,18.735943,1,phishing_10_time_stretch_slow.wav
-302.43237,176.86182,65.50416,48.13847,-26.493578,39.368717,21.11645,30.560461,-11.879092,19.289612,-9.030142,17.71891,-19.036222,17.289377,-20.683426,17.946024,-10.876827,13.720217,-20.996073,15.702891,-12.61935,10.512139,-9.913538,9.16863,-12.09764,10.367543,-48.49807,19.622248,0.0,-80.0,21.741437393997725,6.910789152845094,1802.1946694895162,936.4697971686456,3338.2302989130435,1709.7307815062798,0.1586038340692935,0.1006415151604954,170.60336,0.0018207986,0.042670816,0.3628611,0.31996676,1.9940909,2.476909,20.200794,1,phishing_5_pitch_up.wav
-332.56903,174.42819,86.29952,57.088528,-32.557457,31.15736,26.434809,32.162754,-14.775261,25.932316,-0.09046468,15.774024,-10.983039,15.715565,-7.4613166,12.313469,-22.426468,17.761097,4.920268,9.205326,-21.755732,16.035969,1.1495682,9.362073,-17.548845,12.21526,-52.909172,20.26271,0.0,-80.0,21.63970021120998,7.352406928722492,1538.2993924661616,894.7564425556137,2949.344758064516,1614.9270533467734,0.1192233177923387,0.09072494600428069,249.94376,0.0019724097,0.04441182,0.37056363,0.32649785,1.5441922,1.9060284,15.38881,1,phishing_3_pitch_down.wav
-333.27057,181.27464,59.18356,46.686623,-18.806177,35.868645,26.035566,28.263071,-0.9214341,17.04125,-9.762006,16.654436,-13.899412,14.482432,-22.145256,17.824549,-11.163274,11.699226,-10.522039,11.742529,-16.062181,11.46869,-5.614725,9.790874,-14.239099,12.493366,-52.85553,19.496698,0.0,-80.0,21.269240312867147,7.2799110734965815,1822.7459140460123,1018.7115283271639,3517.498585972851,1874.2816757741984,0.14455776300904977,0.10557311046633322,191.5363,0.001693423,0.04115122,0.35406068,0.328428,1.696201,2.031867,12.02093,1,phishing_11_time_stretch_fast.wav
-331.22238,194.94406,47.98284,57.11109,-14.107602,40.94491,14.6391115,31.983284,-1.4041574,18.639252,-8.326685,17.014729,-9.507488,16.09531,-20.037956,21.512835,-11.679144,15.085638,-6.6402807,13.076547,-14.914925,12.052946,-6.656414,10.810943,-12.765362,14.264259,-55.53132,20.460392,0.0,-80.0,20.277600838189766,7.947446200652978,1913.1987038564457,1384.6673512394611,3451.09375,2340.3968513641016,0.1576318359375,0.143993512348552,433.8559,0.004247451,0.06517247,0.3417111,0.3268919,2.448811,3.2520137,16.49669,1,phishing_28_original.wav
-360.46268,203.17836,42.873913,51.588398,-18.333132,37.15634,10.63628,26.446985,-6.353935,13.831589,-7.0958214,14.047688,-18.81236,18.472078,-17.060507,20.110708,-7.673227,11.320989,-12.5415325,14.602541,-12.124752,12.651861,-6.0227456,9.810139,-8.776976,10.891223,-54.503716,20.68908,0.0,-80.0,20.89862128976584,7.076568504044666,2174.977162549245,1318.1959583548203,3911.701259328358,2156.5200808102613,0.20093137826492538,0.1566924506047924,228.41464,0.0016661778,0.04081884,0.35986164,0.33085883,1.7132958,2.3706846,19.766409,1,phishing_2_pitch_up.wav
-355.76028,177.20792,67.88449,60.6304,-27.040602,28.207487,18.776972,25.329687,-2.8126109,16.54331,5.3640122,15.720114,-12.998858,16.037685,-10.3702755,13.736816,-21.07291,18.311186,1.4450295,11.183122,-21.55059,18.116133,-0.17147799,7.442718,-16.460081,12.746596,-57.619755,19.532942,0.0,-80.0,20.806752531293856,8.03700725717295,1759.5154748881412,1150.179136595848,3219.0047554347825,1975.0820652480438,0.15272588315217392,0.13096713879646504,179.63828,0.0019172254,0.043786135,0.37898213,0.33066082,1.4413631,1.830148,10.537651,1,phishing_37_pitch_down.wav
-360.07623,197.11504,79.393265,63.58391,-32.81734,37.36596,17.908974,28.066525,-8.305375,19.674402,4.029156,16.168705,-12.995441,17.39077,-7.5698786,13.460374,-26.382418,19.010891,4.1697946,11.9535885,-23.444454,18.141798,2.707055,9.107329,-19.32152,15.262097,-52.832237,21.67766,0.0,-80.0,20.78443073519347,7.782968657933264,1700.561238875685,1120.8357051234702,3074.256310096154,1893.9830252338047,0.14716984675480768,0.1323399057303867,180.46501,0.0016965941,0.041189734,0.381172,0.32827786,1.5587698,2.0637863,17.586699,1,phishing_22_pitch_down.wav
-337.47824,185.8331,56.25966,49.827698,-19.692492,39.797142,18.572653,32.780506,-9.080424,16.912182,-12.542641,14.9397,-18.77416,17.008018,-19.940065,17.289318,-5.9350815,15.427157,-14.590175,12.193431,-8.959737,12.790972,-8.934709,9.565042,-10.09323,10.996886,-53.806763,19.945618,0.0,-80.0,21.72942061444435,6.950510749935075,1851.1045220433407,1047.912404740828,3458.3453341013824,1951.607425299645,0.15385584677419356,0.1098141369525076,228.57022,0.002059618,0.045383014,0.3550285,0.32559642,1.7048514,2.138669,14.492755,1,phishing_16_pitch_up.wav
-333.07642,181.58177,52.830944,43.5563,-17.995766,38.35899,25.876192,29.235882,-11.168825,18.92822,-13.11731,17.581295,-20.834929,16.452381,-20.24144,18.259903,-8.624311,11.897315,-16.83467,12.988163,-10.096844,11.137567,-9.2655525,9.360234,-8.980744,9.02066,-53.115517,19.527973,0.0,-80.0,21.671277518464244,7.199868898657933,1892.6540707057661,1029.0507215507591,3617.987961065574,1863.8175950621032,0.1546630859375,0.11119942278844068,225.50203,0.0018124696,0.04257311,0.3408443,0.3287565,1.6971531,2.067218,15.86149,1,phishing_11_pitch_up.wav
-342.76004,185.27713,79.619934,57.990574,-28.230146,31.629147,20.536242,27.846815,-9.648804,20.680481,3.6638842,19.17028,-13.60101,18.912394,-8.896143,13.068843,-28.083445,19.909132,5.018593,8.957624,-23.425173,18.205637,-2.7921467,8.941072,-21.033306,14.307488,-53.333057,20.74961,0.0,-80.0,21.39763695150776,7.704751873355673,1545.1031459158485,1005.7563876600783,2940.9427966101694,1813.972105909577,0.1277972722457627,0.10130332017382607,114.86272,0.0019174145,0.04378829,0.36179107,0.32502845,1.5477988,1.8834397,13.624314,1,phishing_35_pitch_down.wav
-331.3981,181.2034,83.086914,62.625404,-35.648014,34.93931,26.994675,30.511717,-10.449025,23.592855,8.223413,19.276459,-18.098133,17.031511,-5.145675,14.545872,-27.51504,19.29312,4.4033675,11.617208,-28.255405,19.483871,2.3499033,9.686548,-21.77329,14.418993,-48.096615,21.035631,0.0,-80.0,21.312266531903525,8.110911323992669,1679.8749873034951,1050.2833782011955,2991.0845588235293,1718.6656701158406,0.14778550091911766,0.12204536675392136,144.12622,0.0016607273,0.040752023,0.36107016,0.3170412,1.7832999,2.180806,14.939683,1,phishing_20_pitch_down.wav
-318.837,159.01588,75.80276,52.174866,-23.357632,28.883595,31.938114,33.39944,-5.806814,23.918346,4.6434965,18.461706,-12.411699,17.031178,-6.844672,12.639436,-25.470173,16.237997,0.7391442,9.415576,-24.25341,16.132582,-0.3125133,7.457972,-20.272099,13.785877,-53.796776,18.72893,0.0,-80.0,21.87721912240697,7.862063796251494,1689.8688322792098,914.2567048688448,3251.8640350877195,1663.6605832735547,0.13221628289473683,0.09193981732713309,236.97667,0.0016282916,0.040352095,0.3733672,0.32429916,1.4983704,1.5755018,10.354342,1,phishing_1_pitch_down.wav
-323.62863,175.37814,51.4624,59.975853,-10.52575,35.11021,19.186472,32.62108,-2.5661712,18.88077,-4.959747,15.84437,-5.2893314,15.826946,-19.339731,19.174536,-10.328628,12.839408,-10.39728,14.465131,-14.872943,13.260569,-4.896599,8.862646,-13.798376,14.0225315,-56.29908,19.088562,0.0,-80.0,20.31652260753348,8.281213099015186,1845.4434353766576,1337.1942002996577,3371.8394886363635,2279.646742828297,0.1508056640625,0.1384761901764377,455.22272,0.0040598125,0.06371666,0.3237664,0.3309098,2.3567085,2.9251242,19.121618,1,phishing_30_original.wav
-339.2013,187.22878,52.423843,59.009624,-19.068794,34.687195,13.4798155,27.584684,0.043806076,13.632192,-5.951846,16.816383,-9.9516115,13.416284,-19.78154,22.545824,-7.25655,12.300483,-9.413438,13.490664,-13.938421,13.1142025,-3.9605062,9.50751,-11.7702055,14.830577,-57.564842,19.790968,0.0,-80.0,20.170460968816606,7.746487894606592,1841.2482916802444,1370.374337997323,3328.3797554347825,2320.016396130571,0.14646579908288043,0.1452476093244208,401.62122,0.004286383,0.06547047,0.34046495,0.33635506,2.331492,3.2313724,18.323008,1,phishing_37_original.wav
-350.23563,202.31279,45.939484,48.220104,-10.888045,34.992302,19.715563,31.309282,-9.390885,15.544668,-10.976824,15.988846,-20.19727,18.955544,-17.477201,17.682854,-8.080629,12.111165,-14.745067,13.485967,-13.838115,12.270904,-8.69143,9.797017,-6.6526914,9.960507,-52.375572,20.766384,0.0,-80.0,21.133241739597636,7.187833197561001,2031.8624407062482,1204.08784348566,3714.9483816964284,2051.2974982539577,0.1750030517578125,0.13199524324490383,201.146,0.0017577622,0.041925672,0.33872285,0.32633486,1.8038399,2.486468,18.89791,1,phishing_8_pitch_up.wav
-328.69403,188.26074,60.068363,59.50209,-21.301647,39.278633,11.783151,31.865812,-2.7666821,18.617718,-7.286428,19.76661,-7.536975,15.217328,-21.967777,20.586466,-9.740692,13.459154,-8.019629,14.439928,-14.338059,13.155935,-4.8024898,11.596043,-14.49238,14.533255,-55.79883,20.282274,0.0,-80.0,20.248528060312363,7.750653716901941,1753.5268434547165,1277.6875907735089,3163.4615384615386,2196.8794912606545,0.13994422325721154,0.1367258161168244,450.6396,0.0042365687,0.06508893,0.3523769,0.3316066,2.5000987,3.2775376,17.432356,1,phishing_22_original.wav
-346.85812,183.93198,58.252254,51.409286,-16.821627,31.179499,20.57027,32.059246,-5.241779,21.76006,-9.0222,13.04878,-7.213696,14.129706,-19.95296,18.376822,-14.210268,13.652596,-10.96233,11.089334,-18.029404,14.212562,-5.3711467,8.352874,-15.16878,13.008977,-55.178417,19.66262,0.0,-80.0,21.07289743774086,7.424528808252065,1804.475458845131,1081.2320379716025,3415.881283068783,1954.2618844469193,0.14257037450396826,0.11678985437101051,203.83829,0.002107967,0.0459126,0.35204074,0.332812,1.592298,2.0189457,12.846727,1,phishing_17_time_stretch_fast.wav
-362.91595,181.99164,71.12063,58.23417,-29.049534,29.426596,22.156908,27.189285,-6.341775,20.537603,4.200416,15.1335535,-10.659324,15.821157,-7.1822076,13.147146,-25.862944,19.893671,-1.0429589,9.317784,-23.089827,18.753592,-0.5642596,7.1827264,-17.957819,14.501272,-55.633537,20.133648,0.0,-80.0,21.240405890835024,7.598857774278798,1682.5357762810936,1043.9335669495463,3181.5439356435645,1870.4397891092917,0.13624497215346534,0.10877442651912715,160.39651,0.0015585641,0.039478656,0.36510384,0.33414263,1.5235319,1.8721436,12.161851,1,phishing_9_pitch_down.wav
-342.38492,185.68599,61.104942,54.4554,-19.491491,35.535393,18.010195,34.202827,0.11651561,16.891354,-9.242806,15.643278,-12.141689,13.9879465,-21.026068,17.439983,-9.960661,14.558,-8.203069,11.891153,-15.137569,11.75921,-3.34453,13.190457,-13.580795,12.649431,-53.907234,20.006489,0.0,-80.0,21.46537948577492,7.248638577787725,1760.5127089100752,1068.774333452978,3282.5142634854774,1998.2294936642904,0.14417466286307054,0.10994515083671597,244.15694,0.0019800575,0.044497836,0.36467412,0.33305448,1.5998074,1.9549013,12.582091,1,phishing_16_time_stretch_slow.wav
-364.91373,186.79628,49.067337,51.935627,-10.603229,30.16568,19.123447,32.136703,-5.222176,21.141045,-8.2683325,17.251747,-3.3842509,14.548064,-20.88126,21.235243,-11.533486,15.2399235,-8.945102,12.722778,-15.207252,13.708211,-5.9983573,9.471355,-14.44805,15.116068,-58.37452,19.660534,0.0,-80.0,20.500317389164795,7.8776189825443,1747.8068382937936,1263.5867385422127,3268.973214285714,2241.8096260374414,0.13169642857142858,0.1316414411158315,296.80865,0.0033172986,0.057595994,0.31199175,0.33828434,2.071436,2.8017435,17.897337,1,phishing_25_original.wav
-349.86703,188.04707,65.92227,56.847992,-25.388756,32.82272,22.631659,29.877876,-5.39281,20.217361,4.776526,18.58935,-15.834124,20.450485,-6.519714,14.731195,-27.432266,20.659718,2.8088074,10.701562,-20.147205,16.196192,-0.5079565,8.823562,-19.388836,15.394099,-55.246758,20.486794,0.0,-80.0,21.22649646705465,8.068569305344687,1811.9467898318571,1083.1856487698076,3376.8359375,1944.5287354185982,0.15532958984375,0.1131523944026154,188.03525,0.0018408659,0.042905312,0.386327,0.32475153,1.5139453,1.895475,11.342153,1,phishing_28_pitch_down.wav
-358.8032,203.06445,47.876347,55.73736,-17.676546,33.715546,9.393074,25.15471,-1.9672949,12.917726,-3.6383712,13.632412,-12.184097,16.372719,-17.538284,19.30748,-10.790301,11.386724,-6.7224197,11.926764,-15.371824,13.630225,-5.7667127,10.5152,-11.869277,13.728015,-54.431458,20.675379,0.0,-80.0,20.570836218107576,7.148418053657122,2112.339131332906,1296.7472560955418,3839.8117315573772,2186.396857790916,0.18887679303278687,0.1491066086903154,202.45715,0.0016245178,0.04030531,0.36673015,0.33036125,1.7126615,2.314768,16.095314,1,phishing_2_time_stretch_fast.wav
-361.61646,209.04202,60.548485,56.32376,-19.271107,33.34467,8.4134035,23.09601,-4.1467614,18.236736,-1.9699638,14.860893,-10.737179,16.793558,-20.007185,18.468416,-7.627111,13.173484,-6.9131494,14.575806,-14.105723,12.856826,-6.430698,9.101594,-13.211306,13.057422,-53.24301,21.46901,0.0,-80.0,20.983853253726284,7.111563519554999,1843.3339112327371,1177.826724019117,3437.1366279069766,2124.1310380563314,0.1621570675872093,0.126892747850799,182.89673,0.001667944,0.04084047,0.37092224,0.33261603,1.5969352,2.0785594,14.753302,1,phishing_24_time_stretch_slow.wav
-308.30908,146.54765,82.31463,58.09714,-22.773588,26.076204,30.152374,33.480198,-10.602368,26.17822,6.7952285,18.568419,-9.643254,15.7440405,-7.5858283,11.881438,-26.17062,16.783457,1.5899792,10.659575,-28.227194,16.122427,2.604382,8.477695,-19.556786,11.987693,-52.480927,18.368711,0.0,-80.0,22.48054192371305,7.711047141505237,1599.9595055130667,945.6119035569345,3054.645944148936,1666.3727083317262,0.12757386552526595,0.10354809255257369,193.04675,0.0020109038,0.044843104,0.33051756,0.32361922,1.5762055,1.5083982,10.885161,1,phishing_6_pitch_down.wav
-381.34482,188.07416,50.887962,47.796104,-9.577723,26.995773,20.521042,30.47491,-5.4918213,19.2461,-8.206624,16.188684,-4.8707995,15.299509,-20.965178,19.4444,-13.240824,13.5057,-10.063573,12.31203,-15.4003105,13.30451,-7.4551873,9.405447,-15.174823,14.427722,-57.25909,19.585411,0.0,-80.0,20.83072215506791,7.059809996862966,1862.8048094049182,1124.5137857331845,3537.8832547169814,1990.771071389888,0.14897798742138366,0.1189225589517929,119.936295,0.0014745238,0.03839953,0.3261126,0.33948305,1.5117462,2.0909622,12.358596,1,phishing_25_time_stretch_fast.wav
-324.55057,180.05481,69.5642,51.3467,-24.241142,32.56002,18.892727,33.777664,-13.4177885,22.522821,-6.529451,14.312833,-8.823728,15.2955265,-19.213032,16.198633,-8.732829,12.464542,-7.2106333,12.461316,-16.065947,12.3160095,-3.5791168,9.720317,-16.427593,14.399012,-52.28922,19.847216,0.0,-80.0,21.824962519715,6.961129383360788,1683.790228886791,961.1079680406001,3222.090126811594,1730.3394537977238,0.136985889379529,0.10463028877707786,285.1976,0.0020255512,0.045006122,0.35671806,0.32658345,1.603272,2.007204,18.556934,1,phishing_3_time_stretch_slow.wav
-359.00842,191.01453,61.229603,52.192745,-26.120146,27.283524,28.613127,30.248507,-8.959886,18.18127,9.015408,16.217073,-20.902632,20.014793,-6.3547506,11.799668,-23.681063,19.532583,1.1729889,10.183468,-20.354742,17.030962,-1.3151051,6.4743114,-19.72699,15.455361,-53.781303,20.480274,0.0,-80.0,21.10201396346409,7.95540594104452,1861.5527868485947,1039.7381333198734,3518.8962438423646,1839.7057094330073,0.15252655480295566,0.10874086987180409,153.28822,0.0014784744,0.038450934,0.37186956,0.3321076,1.5472511,1.9898338,14.962009,1,phishing_27_pitch_down.wav
-347.09677,173.8639,57.392464,52.176365,-23.366003,29.452095,21.649286,29.51066,-10.015587,26.046589,7.2463145,19.05733,-15.89415,16.548786,-7.274441,12.545508,-23.176975,17.832901,3.436362,10.207077,-20.02467,16.841352,-2.6447735,7.444696,-17.41987,13.459155,-56.94697,19.081463,0.0,-80.0,21.830711548057874,7.638452664607849,1855.9850302513985,1127.407024810123,3447.439665841584,1894.551945376693,0.15900806389232675,0.1265929950874727,171.20724,0.0016636115,0.040787395,0.34788603,0.32350272,1.5271585,1.832117,11.109086,1,phishing_32_pitch_down.wav
-336.09283,201.83015,50.260807,60.72842,-13.646902,36.798046,9.137205,27.59403,-5.682601,24.10895,-0.21737751,14.680622,-10.270972,16.782606,-19.886038,19.156443,-10.635537,14.560955,-7.530242,15.091916,-15.288863,13.258963,-5.655452,10.90708,-12.612855,14.4884815,-53.22126,21.02335,0.0,-80.0,20.364580262575476,8.271664383656521,1923.7913249898281,1370.8109828968747,3500.9014423076924,2320.0502746589427,0.170318603515625,0.14428169804377952,414.71198,0.0038988048,0.06244041,0.33701348,0.3252985,2.417089,3.1940148,23.874739,1,phishing_13_original.wav
-360.2974,200.82217,49.466118,55.017742,-14.989681,32.356445,20.46328,31.162994,-1.2271534,15.007397,-5.8263392,15.909085,-12.831093,16.513638,-18.166151,19.610477,-12.408372,12.530949,-12.290117,13.468399,-17.15438,12.652724,-5.20986,8.878974,-11.760327,12.630569,-52.22833,20.702496,0.0,-80.0,20.405868469852564,7.338375039830329,2056.1060609818724,1234.52216486471,3722.5390625,2049.8721165660318,0.18353271484375,0.14629085473463924,136.25375,0.0013366729,0.03656054,0.3732857,0.32906398,1.8096057,2.4055598,17.155273,1,phishing_33_time_stretch_fast.wav
-364.5047,202.0652,44.49868,46.212574,-17.08141,37.66155,14.329933,29.187408,-6.8274093,16.25772,-5.212191,13.4169655,-19.717634,19.38198,-19.384481,19.083927,-9.243568,12.263098,-13.855409,16.12174,-13.59502,13.067627,-10.571703,11.886253,-8.249935,10.394158,-55.04109,20.680143,0.0,-80.0,21.022416578131363,7.257082621842913,2020.8757682409748,1209.138510520927,3771.023525280899,2082.2563312484695,0.1705418275983146,0.13207468579828752,153.04381,0.0016816338,0.041007727,0.35530597,0.33574495,1.5724992,2.1559231,16.13908,1,phishing_38_pitch_up.wav
-318.47107,186.28584,49.221756,58.875378,-18.876303,37.073208,17.573893,31.755009,-1.8152331,13.919617,-5.518459,17.596626,-12.68266,16.859486,-20.282322,18.853642,-9.181024,11.152047,-7.2331347,13.235608,-15.629512,13.3331995,-6.921014,9.885851,-13.833773,14.957571,-55.07986,19.85438,0.0,-80.0,20.343786342303577,7.700074090039648,1945.4999989155594,1368.0370621536426,3444.0827546296296,2236.9016471633117,0.15740966796875,0.13950847586300982,432.90375,0.0039280253,0.06267396,0.33391136,0.32173106,2.4459095,3.1007373,21.70823,1,phishing_14_original.wav
-346.97363,187.14899,42.82557,48.265175,-14.544465,31.976906,12.999121,32.890564,-5.3160825,22.61417,-4.7500453,15.284792,-14.577079,15.787688,-18.722805,16.759216,-10.657142,12.223269,-7.1311226,13.626564,-16.833979,13.158881,-7.2903695,8.80363,-12.070562,13.215975,-54.99646,19.499712,0.0,-80.0,22.02585459095876,7.055999942109373,2026.6097260993972,1247.3293294576583,3754.1852678571427,2078.0821054318467,0.17812456403459823,0.14641344064052647,211.54411,0.0018500028,0.043011658,0.33733925,0.3288182,1.612648,1.9602075,13.23144,1,phishing_32_time_stretch_slow.wav
-298.57568,159.9802,60.142483,56.814632,-14.260785,36.33613,31.942411,39.760708,-1.9341406,20.53694,-12.748723,20.948668,-8.069375,15.453545,-24.769323,19.014952,-14.219663,14.958053,-12.6988735,11.303898,-19.399878,13.986364,-7.0040064,10.712997,-16.762184,14.020678,-53.62198,18.780087,0.0,-80.0,21.6462930877252,7.935906523628057,1729.613417071111,1149.864919898711,3205.25956284153,1939.881357554911,0.12754546618852458,0.1205193732699675,424.07462,0.0045446465,0.06741399,0.33058023,0.32826102,2.905661,3.670966,25.446487,1,phishing_7_original.wav
